"logID","fightID","duration_s","f_kill","f_logNote3","logStatus","averageItemLevel","f_special","Cast_Seq","timestamp_s","hitPoints","x","y","special"
"Jw8tQVfhnaBPyjTc",16,180,"Wipe","Random Logs","Log w/ wipe(s)",240.479995727539,"DV",2,96.03,22359510,-15685,58629,NA
"Jw8tQVfhnaBPyjTc",16,180,"Wipe","Random Logs","Log w/ wipe(s)",240.479995727539,"SoD",3,135.045,14208458,-15911,58917,NA
"p3rdgYQDxKkfwBHX",6,157,"Kill","Random Logs","One-shot",246.320007324219,"SoD",1,44.997,27870237,-15622,58413,NA
"p3rdgYQDxKkfwBHX",6,157,"Kill","Random Logs","One-shot",246.320007324219,"DV",2,96.016,16610248,-15622,58413,NA
"p3rdgYQDxKkfwBHX",6,157,"Kill","Random Logs","One-shot",246.320007324219,"SoL",3,135.004,6421173,-15505,58188,NA
"vYMT6JXWA4rV7KNh",6,157,"Kill","Random Logs","One-shot",246.320007324219,"SoD",1,45.015,27870237,-15622,58413,NA
"vYMT6JXWA4rV7KNh",6,157,"Kill","Random Logs","One-shot",246.320007324219,"DV",2,96.014,16610248,-15622,58413,NA
"vYMT6JXWA4rV7KNh",6,157,"Kill","Random Logs","One-shot",246.320007324219,"SoL",3,134.994,6421173,-15505,58188,NA
"7y8dTf4ACr31RQGB",8,184,"Kill","Random Logs","One-shot",236.119995117188,"SoD",1,44.939,29535918,-16284,58150,NA
"7y8dTf4ACr31RQGB",8,184,"Kill","Random Logs","One-shot",236.119995117188,"DV",2,95.966,20552426,-16284,58150,NA
"7y8dTf4ACr31RQGB",8,184,"Kill","Random Logs","One-shot",236.119995117188,"SoL",3,134.921,12432510,-16372,58379,NA
"Jq4GTFkwMVZfgYHB",3,59,"Wipe","Random Logs","Log w/ wipe(s)",240.880004882812,"SoD",1,44.992,31881616,-12856,58133,NA
"Jq4GTFkwMVZfgYHB",4,99,"Wipe","Random Logs","Log w/ wipe(s)",240.759994506836,"DV",1,50.938,29084900,-16421,57737,NA
"Jq4GTFkwMVZfgYHB",4,99,"Wipe","Random Logs","Log w/ wipe(s)",240.759994506836,"SoD",2,89.954,24623628,-16421,57737,NA
"Jq4GTFkwMVZfgYHB",5,177,"Wipe","Random Logs","Log w/ wipe(s)",240.759994506836,"SoD",1,45.068,30810502,-16467,57754,NA
"Jq4GTFkwMVZfgYHB",5,177,"Wipe","Random Logs","Log w/ wipe(s)",240.759994506836,"SoL",2,89.981,33891043,-16172,57904,NA
"Jq4GTFkwMVZfgYHB",5,177,"Wipe","Random Logs","Log w/ wipe(s)",240.759994506836,"LV",3,140.987,27328338,-16172,57904,NA
"xdVDbTJ7ZH6mQjFz",7,289,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"SoD",1,44.967,30042322,-16352,57801,NA
"xdVDbTJ7ZH6mQjFz",7,289,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"DV",2,95.979,32491213,-16416,57833,NA
"xdVDbTJ7ZH6mQjFz",7,289,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"SoL",3,134.948,25030041,-16094,58175,NA
"xdVDbTJ7ZH6mQjFz",7,289,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"LV",4,185.976,17244607,-16094,58175,NA
"xdVDbTJ7ZH6mQjFz",7,289,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"SoD",5,224.964,12205864,-16251,57802,NA
"xdVDbTJ7ZH6mQjFz",7,289,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"SoL",6,269.965,26938216,-16266,58489,NA
"xdVDbTJ7ZH6mQjFz",8,103,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"LV",1,50.999,29193016,-16444,57960,NA
"xdVDbTJ7ZH6mQjFz",8,103,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"SoL",2,89.967,24639544,-16403,58166,NA
"xdVDbTJ7ZH6mQjFz",9,147,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"SoD",1,44.995,30351303,-17077,58167,NA
"xdVDbTJ7ZH6mQjFz",9,147,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"LV",2,95.995,22357772,-16793,57911,NA
"xdVDbTJ7ZH6mQjFz",9,147,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"SoL",3,134.967,17887158,-16332,58127,NA
"xdVDbTJ7ZH6mQjFz",10,75,"Wipe","Random Logs","Log w/ wipe(s)",240.240005493164,"SoD",1,44.995,30076329,-16175,57951,NA
"xdVDbTJ7ZH6mQjFz",11,223,"Kill","Random Logs","Log w/ wipe(s)",240.199996948242,"SoL",1,44.962,30485613,-16313,57857,NA
"xdVDbTJ7ZH6mQjFz",11,223,"Kill","Random Logs","Log w/ wipe(s)",240.199996948242,"LV",2,96,22829719,-16313,57857,NA
"xdVDbTJ7ZH6mQjFz",11,223,"Kill","Random Logs","Log w/ wipe(s)",240.199996948242,"SoD",3,134.977,16656713,-16823,57991,NA
"xdVDbTJ7ZH6mQjFz",11,223,"Kill","Random Logs","Log w/ wipe(s)",240.199996948242,"DV",4,186.009,9383850,-17088,57858,NA
"cyAQkMDjdbKprXNn",6,151,"Kill","Random Logs","One-shot",247.679992675781,"SoL",1,44.948,25086944,-16901,58679,NA
"cyAQkMDjdbKprXNn",6,151,"Kill","Random Logs","One-shot",247.679992675781,"SoD",2,89.998,14236278,-16905,58492,NA
"cyAQkMDjdbKprXNn",6,151,"Kill","Random Logs","One-shot",247.679992675781,"LV",3,140.986,3119030,-16901,58679,NA
"C9gx1LJ6yfawdDR8",7,146,"Kill","Random Logs","One-shot",247.679992675781,"SoD",1,44.985,27958977,-16768,58408,NA
"C9gx1LJ6yfawdDR8",7,146,"Kill","Random Logs","One-shot",247.679992675781,"DV",2,95.985,14642563,-16768,58408,NA
"C9gx1LJ6yfawdDR8",7,146,"Kill","Random Logs","One-shot",247.679992675781,"SoL",3,134.979,2980463,-16582,58436,NA
"z3KWhD7kt4CmHJpQ",11,193,"Kill","Random Logs","One-shot",241.880004882812,"LV",1,51.012,25737924,-16138,58309,NA
"z3KWhD7kt4CmHJpQ",11,193,"Kill","Random Logs","One-shot",241.880004882812,"SoL",2,90.045,19201192,-16138,58309,NA
"z3KWhD7kt4CmHJpQ",11,193,"Kill","Random Logs","One-shot",241.880004882812,"SoD",3,135.063,11494994,-16338,58048,NA
"z3KWhD7kt4CmHJpQ",11,193,"Kill","Random Logs","One-shot",241.880004882812,"DV",4,186.067,1923632,-12039,58250,NA
"8TNpVmFQt7dh3MRg",6,197,"Kill","Random Logs","One-shot",239.240005493164,"SoD",1,44.983,30215728,-16589,57967,NA
"8TNpVmFQt7dh3MRg",6,197,"Kill","Random Logs","One-shot",239.240005493164,"DV",2,95.998,21002455,-16589,57967,NA
"8TNpVmFQt7dh3MRg",6,197,"Kill","Random Logs","One-shot",239.240005493164,"SoL",3,135.041,13054993,-16269,58379,NA
"8TNpVmFQt7dh3MRg",6,197,"Kill","Random Logs","One-shot",239.240005493164,"LV",4,186.014,3133414,-16269,58379,NA
"M3AbCfrtyT4d8Jvz",6,151,"Kill","Random Logs","One-shot",248.559997558594,"SoL",1,44.981,26413978,-16736,58117,NA
"M3AbCfrtyT4d8Jvz",6,151,"Kill","Random Logs","One-shot",248.559997558594,"DV",2,95.992,14972995,-16842,58379,NA
"M3AbCfrtyT4d8Jvz",6,151,"Kill","Random Logs","One-shot",248.559997558594,"SoD",3,134.979,3120766,-16842,58379,NA
"2nm4q31dQZbjVwBW",7,150,"Kill","Random Logs","One-shot",247.039993286133,"SoD",1,44.989,25447592,-16901,58116,NA
"2nm4q31dQZbjVwBW",7,150,"Kill","Random Logs","One-shot",247.039993286133,"DV",2,96.033,14488806,-16901,58116,NA
"2nm4q31dQZbjVwBW",7,150,"Kill","Random Logs","One-shot",247.039993286133,"SoL",3,134.986,4588071,-16785,58448,NA
"zv4nb1jtZNaTWcfh",6,154,"Kill","Random Logs","One-shot",244.279998779297,"DV",1,50.963,24001594,-16929,57575,NA
"zv4nb1jtZNaTWcfh",6,154,"Kill","Random Logs","One-shot",244.279998779297,"SoD",2,89.983,14196584,-17061,57876,NA
"zv4nb1jtZNaTWcfh",6,154,"Kill","Random Logs","One-shot",244.279998779297,"SoL",3,134.967,4455325,-16744,57622,NA
"6bpWgdv4wJ82RnT9",6,161,"Kill","Random Logs","One-shot",244.679992675781,"SoD",1,45.022,25250173,-16349,57963,NA
"6bpWgdv4wJ82RnT9",6,161,"Kill","Random Logs","One-shot",244.679992675781,"DV",2,96.002,14773843,-16349,57963,NA
"6bpWgdv4wJ82RnT9",6,161,"Kill","Random Logs","One-shot",244.679992675781,"SoL",3,135.012,5483552,-16307,58342,NA
"atJvxXy3NMcAmT41",6,159,"Kill","Random Logs","One-shot",245.600006103516,"SoD",1,44.971,28303283,-16753,57566,NA
"atJvxXy3NMcAmT41",6,159,"Kill","Random Logs","One-shot",245.600006103516,"DV",2,95.979,16207990,-16753,57566,NA
"atJvxXy3NMcAmT41",6,159,"Kill","Random Logs","One-shot",245.600006103516,"SoL",3,134.967,6482559,-16482,57567,NA
"atJvxXy3NMcAmT41",15,155,"Kill","Random Logs","One-shot",243.039993286133,"SoL",1,44.952,27918201,-16785,58448,NA
"atJvxXy3NMcAmT41",15,155,"Kill","Random Logs","One-shot",243.039993286133,"DV",2,96,16762621,-16891,58711,NA
"atJvxXy3NMcAmT41",15,155,"Kill","Random Logs","One-shot",243.039993286133,"SoD",3,134.961,6063621,-16891,58711,NA
"fdwqCNF9RnL1XjbY",6,141,"Kill","Random Logs","One-shot",249.880004882812,"SoD",1,44.995,26951497,-16447,58570,NA
"fdwqCNF9RnL1XjbY",6,141,"Kill","Random Logs","One-shot",249.880004882812,"DV",2,96.029,12747223,-16452,58570,NA
"fdwqCNF9RnL1XjbY",6,141,"Kill","Random Logs","One-shot",249.880004882812,"SoL",3,134.989,1003014,-16331,58351,NA
"Hmab63G9nAzvgqkr",6,157,"Kill","Random Logs","One-shot",247.279998779297,"SoD",1,44.977,27784791,-16912,57874,NA
"Hmab63G9nAzvgqkr",6,157,"Kill","Random Logs","One-shot",247.279998779297,"DV",2,95.98,16431021,-16912,57874,NA
"Hmab63G9nAzvgqkr",6,157,"Kill","Random Logs","One-shot",247.279998779297,"SoL",3,134.989,6714451,-16785,58448,NA
"6ByJh7Pw2a4WDdc3",8,292,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoD",1,44.965,29916299,-16783,58329,NA
"6ByJh7Pw2a4WDdc3",8,292,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"DV",2,95.973,31578597,-16783,58329,NA
"6ByJh7Pw2a4WDdc3",8,292,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoL",3,134.939,23522812,-16518,58445,NA
"6ByJh7Pw2a4WDdc3",8,292,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"LV",4,185.964,12694349,-16518,58445,NA
"6ByJh7Pw2a4WDdc3",8,292,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoL",5,224.946,8215910,-16518,58445,NA
"6ByJh7Pw2a4WDdc3",8,292,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoD",6,269.956,4280936,-16783,58329,NA
"6ByJh7Pw2a4WDdc3",9,208,"Kill","Random Logs","Log w/ wipe(s)",240.440002441406,"LV",1,50.978,29634241,-16713,58352,NA
"6ByJh7Pw2a4WDdc3",9,208,"Kill","Random Logs","Log w/ wipe(s)",240.440002441406,"SoL",2,89.985,22917831,-16713,58352,NA
"6ByJh7Pw2a4WDdc3",9,208,"Kill","Random Logs","Log w/ wipe(s)",240.440002441406,"SoD",3,134.997,14661531,-16768,58498,NA
"6ByJh7Pw2a4WDdc3",9,208,"Kill","Random Logs","Log w/ wipe(s)",240.440002441406,"DV",4,186.026,6038677,-16768,58498,NA
"rnV194tcfBRaKdHD",6,133,"Wipe","Random Logs","Log w/ wipe(s)",242.279998779297,"DV",1,50.976,27055914,-16702,57666,NA
"rnV194tcfBRaKdHD",6,133,"Wipe","Random Logs","Log w/ wipe(s)",242.279998779297,"SoD",2,89.966,17267420,-16702,57666,NA
"rnV194tcfBRaKdHD",7,162,"Kill","Random Logs","Log w/ wipe(s)",242.279998779297,"DV",1,51.054,27146117,-16404,58198,NA
"rnV194tcfBRaKdHD",7,162,"Kill","Random Logs","Log w/ wipe(s)",242.279998779297,"SoL",2,90.011,18963347,-16625,58304,NA
"rnV194tcfBRaKdHD",7,162,"Kill","Random Logs","Log w/ wipe(s)",242.279998779297,"LV",3,140.983,5704277,-16625,58304,NA
"jy9gq2Dz7Gcad3WJ",8,186,"Kill","Random Logs","One-shot",239.199996948242,"SoD",1,44.967,29840735,-16420,58094,NA
"jy9gq2Dz7Gcad3WJ",8,186,"Kill","Random Logs","One-shot",239.199996948242,"DV",2,95.988,20714555,-16420,58094,NA
"jy9gq2Dz7Gcad3WJ",8,186,"Kill","Random Logs","One-shot",239.199996948242,"SoL",3,134.942,12192781,-16454,58241,NA
"jy9gq2Dz7Gcad3WJ",8,186,"Kill","Random Logs","One-shot",239.199996948242,"LV",4,185.978,26011,-16454,58241,NA
"K1M7AtpvyZ8kb3HD",6,228,"Kill","Random Logs","One-shot",242.199996948242,"SoD",1,44.95,28564388,-16291,58149,NA
"K1M7AtpvyZ8kb3HD",6,228,"Kill","Random Logs","One-shot",242.199996948242,"LV",2,95.943,32102815,-16146,58396,NA
"K1M7AtpvyZ8kb3HD",6,228,"Kill","Random Logs","One-shot",242.199996948242,"DV",3,140.975,22868892,-16520,58095,NA
"K1M7AtpvyZ8kb3HD",6,228,"Kill","Random Logs","One-shot",242.199996948242,"SoL",4,179.936,11528660,-16146,58396,NA
"rDYLkAv3wM1298mT",6,160,"Kill","Random Logs","One-shot",248.679992675781,"SoD",1,44.954,27833757,-16847,58138,NA
"rDYLkAv3wM1298mT",6,160,"Kill","Random Logs","One-shot",248.679992675781,"DV",2,95.945,16163991,-16927,58557,NA
"rDYLkAv3wM1298mT",6,160,"Kill","Random Logs","One-shot",248.679992675781,"SoL",3,134.933,6847736,-16756,58904,NA
"XqcjkFhxw6g8ZDKQ",6,205,"Kill","Random Logs","One-shot",238.119995117188,"SoD",1,45.016,30229526,-16622,57786,NA
"XqcjkFhxw6g8ZDKQ",6,205,"Kill","Random Logs","One-shot",238.119995117188,"DV",2,96.032,22226443,-16622,57786,NA
"XqcjkFhxw6g8ZDKQ",6,205,"Kill","Random Logs","One-shot",238.119995117188,"SoL",3,134.981,14806260,-16166,58271,NA
"XqcjkFhxw6g8ZDKQ",6,205,"Kill","Random Logs","One-shot",238.119995117188,"LV",4,186.008,5364320,-16166,58271,NA
"At3Zmj2vYGwPyQCM",10,200,"Kill","Random Logs","One-shot",239.25,"SoD",1,45.002,30341647,-16860,58109,NA
"At3Zmj2vYGwPyQCM",10,200,"Kill","Random Logs","One-shot",239.25,"DV",2,96.002,21667035,-16860,58109,NA
"At3Zmj2vYGwPyQCM",10,200,"Kill","Random Logs","One-shot",239.25,"SoL",3,134.973,13968250,-16785,58448,NA
"At3Zmj2vYGwPyQCM",10,200,"Kill","Random Logs","One-shot",239.25,"LV",4,186.001,2531343,-16785,58448,NA
"nCTy2dBmf3LMK6av",6,156,"Wipe","Random Logs","Log w/ wipe(s)",247.279998779297,"SoL",1,44.996,24222314,-16785,58448,NA
"nCTy2dBmf3LMK6av",6,156,"Wipe","Random Logs","Log w/ wipe(s)",247.279998779297,"LV",2,96.012,12081422,-16785,58448,NA
"nCTy2dBmf3LMK6av",6,156,"Wipe","Random Logs","Log w/ wipe(s)",247.279998779297,"SoD",3,135.006,4003614,-16864,58212,NA
"nCTy2dBmf3LMK6av",7,130,"Kill","Random Logs","Log w/ wipe(s)",247.279998779297,"SoL",1,44.97,25513215,-16748,56149,NA
"nCTy2dBmf3LMK6av",7,130,"Kill","Random Logs","Log w/ wipe(s)",247.279998779297,"DV",2,95.995,11883479,-16930,56176,NA
"924tG6naqkBpRxbm",6,169,"Kill","Random Logs","One-shot",243.479995727539,"SoD",1,44.949,29446227,-16411,58166,NA
"924tG6naqkBpRxbm",6,169,"Kill","Random Logs","One-shot",243.479995727539,"DV",2,95.977,19524088,-16411,58166,NA
"924tG6naqkBpRxbm",6,169,"Kill","Random Logs","One-shot",243.479995727539,"SoL",3,134.961,10508959,-16384,58504,NA
"zXhBRdL81cFxvCWM",6,139,"Kill","Random Logs","One-shot",245.839996337891,"SoL",1,44.963,24132970,-16526,58467,NA
"zXhBRdL81cFxvCWM",6,139,"Kill","Random Logs","One-shot",245.839996337891,"SoD",2,89.964,12804425,-16502,57829,NA
"hgjmLkNKpT6afBzY",3,163,"Kill","Random Logs","One-shot",243.880004882812,"SoL",1,45.008,29354186,-16071,58654,NA
"hgjmLkNKpT6afBzY",3,163,"Kill","Random Logs","One-shot",243.880004882812,"DV",2,96.042,18558487,-16537,58679,NA
"hgjmLkNKpT6afBzY",3,163,"Kill","Random Logs","One-shot",243.880004882812,"SoD",3,135.037,7621556,-16537,58679,NA
"hgjmLkNKpT6afBzY",6,160,"Kill","Random Logs","One-shot",246.679992675781,"DV",1,NA,25943012,-17060,54047,NA
"hgjmLkNKpT6afBzY",6,160,"Kill","Random Logs","One-shot",246.679992675781,"SoD",2,NA,17655547,-17060,54047,NA
"hgjmLkNKpT6afBzY",6,160,"Kill","Random Logs","One-shot",246.679992675781,"SoL",3,NA,5813072,-16797,54421,NA
"zcJ4jkdXNLWQRZ7Y",3,99,"Wipe","Random Logs","Log w/ wipe(s)",240.759994506836,"DV",1,50.981,29084900,-16421,57737,NA
"zcJ4jkdXNLWQRZ7Y",3,99,"Wipe","Random Logs","Log w/ wipe(s)",240.759994506836,"SoD",2,89.996,24623628,-16421,57737,NA
"fhW96kr7HCnGLwMK",6,150,"Kill","Random Logs","One-shot",246.119995117188,"DV",1,50.988,27231030,-15863,57601,NA
"fhW96kr7HCnGLwMK",6,150,"Kill","Random Logs","One-shot",246.119995117188,"SoL",2,90.006,17916697,-15783,57924,NA
"fhW96kr7HCnGLwMK",6,150,"Kill","Random Logs","One-shot",246.119995117188,"LV",3,140.988,1969776,-15783,57924,NA
"7PGtyQHVbJBrhYAn",7,156,"Kill","Random Logs","One-shot",246.839996337891,"SoL",1,44.936,28225104,-16785,58448,NA
"7PGtyQHVbJBrhYAn",7,156,"Kill","Random Logs","One-shot",246.839996337891,"DV",2,95.967,15773841,-16838,58255,NA
"7PGtyQHVbJBrhYAn",7,156,"Kill","Random Logs","One-shot",246.839996337891,"SoD",3,134.938,5042193,-16838,58255,NA
"6g1XWqY8Hv4Nxn3a",7,195,"Kill","Random Logs","One-shot",238.960006713867,"DV",1,50.984,28716781,-16197,58401,NA
"6g1XWqY8Hv4Nxn3a",7,195,"Kill","Random Logs","One-shot",238.960006713867,"SoL",2,89.964,20817095,-15912,58203,NA
"6g1XWqY8Hv4Nxn3a",7,195,"Kill","Random Logs","One-shot",238.960006713867,"SoD",3,134.976,9513495,-16109,58145,NA
"6g1XWqY8Hv4Nxn3a",7,195,"Kill","Random Logs","One-shot",238.960006713867,"LV",4,185.968,1682276,-15912,58203,NA
"g6Tnz1YD9tKxybJC",6,142,"Kill","Random Logs","One-shot",247.600006103516,"SoD",1,45.019,27719611,-11900,56653,NA
"g6Tnz1YD9tKxybJC",6,142,"Kill","Random Logs","One-shot",247.600006103516,"DV",2,96.046,14201562,-11900,56653,NA
"g6Tnz1YD9tKxybJC",6,142,"Kill","Random Logs","One-shot",247.600006103516,"SoL",3,134.999,1080144,-11838,56866,NA
"G2R8fwxvZXtgANLy",6,169,"Kill","Random Logs","One-shot",244.199996948242,"LV",1,50.948,27675162,-16458,58134,NA
"G2R8fwxvZXtgANLy",6,169,"Kill","Random Logs","One-shot",244.199996948242,"SoL",2,89.951,20283825,-16458,58134,NA
"G2R8fwxvZXtgANLy",6,169,"Kill","Random Logs","One-shot",244.199996948242,"SoD",3,134.96,8898029,-16836,58211,NA
"xDTQjY1GWtArXcdF",6,225,"Kill","Random Logs","One-shot",239.839996337891,"SoD",1,44.98,31231109,-16806,58286,NA
"xDTQjY1GWtArXcdF",6,225,"Kill","Random Logs","One-shot",239.839996337891,"DV",2,96.028,22934300,-16806,58286,NA
"xDTQjY1GWtArXcdF",6,225,"Kill","Random Logs","One-shot",239.839996337891,"SoL",3,135.012,16711613,-16929,58434,NA
"xDTQjY1GWtArXcdF",6,225,"Kill","Random Logs","One-shot",239.839996337891,"LV",4,185.979,8326871,-16929,58434,NA
"xDTQjY1GWtArXcdF",6,225,"Kill","Random Logs","One-shot",239.839996337891,"SoL",5,224.971,10878,-16929,58434,NA
"qQ4bcwyF8C13jXpv",6,166,"Kill","Random Logs","One-shot",242.759994506836,"SoD",1,45.091,28325141,-16715,58429,NA
"qQ4bcwyF8C13jXpv",6,166,"Kill","Random Logs","One-shot",242.759994506836,"DV",2,96.028,18040108,-16715,58429,NA
"qQ4bcwyF8C13jXpv",6,166,"Kill","Random Logs","One-shot",242.759994506836,"SoL",3,135.003,8408463,-16788,58591,NA
"RMjXycgAxw3Hkp8V",6,135,"Kill","Random Logs","One-shot",249.360000610352,"SoL",1,44.944,25077493,-16785,58448,NA
"RMjXycgAxw3Hkp8V",6,135,"Kill","Random Logs","One-shot",249.360000610352,"DV",2,96.005,12248069,-16781,58004,NA
"RMjXycgAxw3Hkp8V",6,135,"Kill","Random Logs","One-shot",249.360000610352,"SoD",3,134.943,146811,-16781,58004,NA
"HB819Qb2DLGwgAyW",6,259,"Kill","Random Logs","One-shot",246.399993896484,"SoD",1,45.01,25692682,-16218,58707,NA
"HB819Qb2DLGwgAyW",6,259,"Kill","Random Logs","One-shot",246.399993896484,"DV",2,96.029,31465683,-16218,58707,NA
"HB819Qb2DLGwgAyW",6,259,"Kill","Random Logs","One-shot",246.399993896484,"SoL",3,134.999,22298969,-16368,58654,NA
"HB819Qb2DLGwgAyW",6,259,"Kill","Random Logs","One-shot",246.399993896484,"LV",4,186.025,9886402,-16410,58648,NA
"HB819Qb2DLGwgAyW",6,259,"Kill","Random Logs","One-shot",246.399993896484,"SoL",5,225.01,4669654,-16496,58739,NA
"jKTZPmqgRXQ7H8J9",4,66,"Wipe","Random Logs","Log w/ wipe(s)",237.679992675781,"SoD",1,45.029,30964999,-16269,58070,NA
"jKTZPmqgRXQ7H8J9",5,207,"Kill","Random Logs","Log w/ wipe(s)",237.679992675781,"DV",1,51.034,27851752,-17055,58612,NA
"jKTZPmqgRXQ7H8J9",5,207,"Kill","Random Logs","Log w/ wipe(s)",237.679992675781,"SoD",2,90.055,20287968,-17055,58612,NA
"jKTZPmqgRXQ7H8J9",5,207,"Kill","Random Logs","Log w/ wipe(s)",237.679992675781,"SoL",3,135.032,14021490,-16870,58482,NA
"jKTZPmqgRXQ7H8J9",5,207,"Kill","Random Logs","Log w/ wipe(s)",237.679992675781,"LV",4,186.045,3068925,-16781,58485,NA
"tG8rd7QW4gJkvC3H",6,160,"Kill","Random Logs","One-shot",248.679992675781,"SoD",1,44.952,27833757,-16847,58138,NA
"tG8rd7QW4gJkvC3H",6,160,"Kill","Random Logs","One-shot",248.679992675781,"DV",2,95.999,16163991,-16927,58557,NA
"tG8rd7QW4gJkvC3H",6,160,"Kill","Random Logs","One-shot",248.679992675781,"SoL",3,134.97,6847736,-16756,58904,NA
"d8YWRbHG2JnBXrfP",6,177,"Kill","Random Logs","One-shot",239.600006103516,"LV",1,50.92,28165454,-16097,58312,NA
"d8YWRbHG2JnBXrfP",6,177,"Kill","Random Logs","One-shot",239.600006103516,"SoL",2,89.922,21260101,-16097,58312,NA
"d8YWRbHG2JnBXrfP",6,177,"Kill","Random Logs","One-shot",239.600006103516,"DV",3,140.945,12160660,-16630,58108,NA
"BkYpyqn46aXtm1Lr",19,320,"Wipe","Random Logs","Log w/ wipe(s)",235.080001831055,"DV",1,50.944,31227556,-16921,58177,NA
"BkYpyqn46aXtm1Lr",19,320,"Wipe","Random Logs","Log w/ wipe(s)",235.080001831055,"SoL",2,89.941,24748597,-16269,58104,NA
"BkYpyqn46aXtm1Lr",19,320,"Wipe","Random Logs","Log w/ wipe(s)",235.080001831055,"LV",3,140.952,17929173,-16269,58104,NA
"BkYpyqn46aXtm1Lr",19,320,"Wipe","Random Logs","Log w/ wipe(s)",235.080001831055,"SoD",4,179.98,12668941,-16687,57867,NA
"BkYpyqn46aXtm1Lr",19,320,"Wipe","Random Logs","Log w/ wipe(s)",235.080001831055,"LV",5,230.955,6010194,-16269,58104,NA
"BkYpyqn46aXtm1Lr",19,320,"Wipe","Random Logs","Log w/ wipe(s)",235.080001831055,"SoD",6,270.001,2048504,-16547,57749,NA
"BkYpyqn46aXtm1Lr",19,320,"Wipe","Random Logs","Log w/ wipe(s)",235.080001831055,"SoL",7,314.94,19632360,-14928,57891,NA
"BkYpyqn46aXtm1Lr",20,220,"Wipe","Random Logs","Log w/ wipe(s)",235.039993286133,"SoL",1,44.957,31705647,-15993,58133,NA
"BkYpyqn46aXtm1Lr",20,220,"Wipe","Random Logs","Log w/ wipe(s)",235.039993286133,"LV",2,95.952,24310513,-15993,58133,NA
"BkYpyqn46aXtm1Lr",20,220,"Wipe","Random Logs","Log w/ wipe(s)",235.039993286133,"DV",3,140.989,18851646,-16477,58059,NA
"BkYpyqn46aXtm1Lr",20,220,"Wipe","Random Logs","Log w/ wipe(s)",235.039993286133,"SoD",4,179.983,12472892,-16191,57954,NA
"dnaLc3r7D9JTZHbA",6,142,"Kill","Random Logs","One-shot",247.600006103516,"SoD",1,44.995,27719611,-11900,56653,NA
"dnaLc3r7D9JTZHbA",6,142,"Kill","Random Logs","One-shot",247.600006103516,"DV",2,96.057,14201562,-11900,56653,NA
"dnaLc3r7D9JTZHbA",6,142,"Kill","Random Logs","One-shot",247.600006103516,"SoL",3,134.975,1080144,-11838,56866,NA
"bzkGcK3vrVm7QCMt",7,172,"Kill","Random Logs","One-shot",243.039993286133,"SoD",1,44.974,29974320,-16872,58122,NA
"bzkGcK3vrVm7QCMt",7,172,"Kill","Random Logs","One-shot",243.039993286133,"DV",2,96.005,18449397,-16872,58122,NA
"bzkGcK3vrVm7QCMt",7,172,"Kill","Random Logs","One-shot",243.039993286133,"SoL",3,134.953,9022728,-16770,58258,NA
"jBQAnqt1D4C8dRM6",6,152,"Kill","Random Logs","One-shot",240.839996337891,"SoL",1,44.985,25996069,-16785,58448,NA
"jBQAnqt1D4C8dRM6",6,152,"Kill","Random Logs","One-shot",240.839996337891,"DV",2,96.023,14826442,-16991,58174,NA
"jBQAnqt1D4C8dRM6",6,152,"Kill","Random Logs","One-shot",240.839996337891,"LV",3,140.986,3687603,-16785,58448,NA
"cyYJGAK4BCkqpM1L",6,182,"Kill","Random Logs","One-shot",234.600006103516,"SoD",1,44.998,29586915,-16236,58264,NA
"cyYJGAK4BCkqpM1L",6,182,"Kill","Random Logs","One-shot",234.600006103516,"DV",2,96.002,19671896,-16193,57932,NA
"cyYJGAK4BCkqpM1L",6,182,"Kill","Random Logs","One-shot",234.600006103516,"SoL",3,134.976,11168302,-15944,58357,NA
"LZfAqJrwYKb8v3XC",8,86,"Wipe","Random Logs","Log w/ wipe(s)",240.639999389648,"SoD",1,44.967,29694282,-17201,58450,NA
"LZfAqJrwYKb8v3XC",9,155,"Wipe","Random Logs","Log w/ wipe(s)",240.639999389648,"SoD",1,45.06,30142435,-16856,57879,NA
"LZfAqJrwYKb8v3XC",9,155,"Wipe","Random Logs","Log w/ wipe(s)",240.639999389648,"SoL",2,90.032,32635269,-16429,58507,NA
